Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
0112,-123.78999999999999,41.993,10.192,-19.013,,-61.80627581247038,21.572460059066053,0.797,0.726,,-0.005,1.9508973636955682,1.7768649108262795,89.99556816358002
0113,-124.15799999999999,41.932,12.122,-17.574,,-55.40329272843828,21.34920045341277,0.692,0.640,,-0.029,1.6978464666484272,1.5620836084184002,89.86794163601348
01AE,-123.559,38.788,35.263,-43.991,,-51.28448420485951,56.379847906854096,1.386,1.195,,-0.040,3.4001614429026588,2.91597101720818,89.4987746384167
01KD,-123.79400000000001,40.094,18.531,-36.765,,-63.25010630025309,41.17114506544602,0.652,0.610,,-0.034,1.6019588110548193,1.4865319141154791,89.81375859369854
01ND,-123.797,40.472,15.999,-25.402,,-57.79595137991083,30.02048642177538,0.961,0.879,,-0.001,2.352199533008712,2.151479467462703,89.99972904206716
01NE,-123.67500000000001,40.439,14.298,-29.152,,-63.87372228177847,32.469553554060454,0.899,0.852,,0.001,2.200448794168783,2.0853892104931275,89.99959158697258
01PA,-124.256,40.589,22.676,-20.937,,-42.716630208418856,30.863553667716232,1.051,0.944,,0.015,2.573684241889972,2.3092444197285054,89.94083946565495
01QB,-124.19900000000001,40.745,20.206,-16.553,,-39.32474956753278,26.12057129926526,0.634,0.591,,-0.052,1.5641619295526457,1.4331986342228158,89.63195646661907
01QF,-123.32499999999999,40.815,10.655,-27.489,,-68.81319143974153,29.481759547218346,1.091,0.933,,0.046,2.6779100288790656,2.2748342680795273,89.61527335663064
01RD,-123.77199999999999,40.896,12.703,-22.748,,-60.82001679550807,26.054514253771842,1.111,0.971,,0.003,2.7193808785208935,2.376624745207988,89.99794141203856
01RE,-123.62299999999999,40.944,9.996,-22.064,,-65.62730177269303,24.22271892253221,0.952,0.846,,-0.041,2.3373000514911175,2.0626561248302195,89.681493195502
01XD,-123.844,41.874,11.486,-19.421,,-59.39901070926903,22.56332061111573,0.781,0.698,,-0.031,1.915191744019926,1.704451846969551,89.86914028828673
0201,-123.19300000000001,41.842,8.629,-21.013,,-67.67446840316404,22.715761268335253,0.881,0.790,,0.062,2.1721485929172175,1.9159160058018592,89.3473196217305
