Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
TSER,-27.156000000000006,38.649,19.942,1.344,,3.8556440806886254,19.987238428557358,0.699,0.619,,-0.029,1.7134851319611666,1.5121821466172722,89.91562285459054
BNKR,-61.459,10.339,31.151,-26.481,,-40.36736613403699,40.885549549932676,5.500,4.700,,0.000,13.462085648219595,11.503964099387655,90
MTTB,-61.396000000000015,10.681,34.825,-23.395,,-33.89271264695477,41.953624992365086,1.200,1.400,,0.000,3.4267127104558965,2.9371823232479115,62.52556837372289
PUND,-61.418000000000006,10.377,32.434,-28.658,,-41.46313774705879,43.281004147316175,2.200,3.400,,0.000,8.322016582535749,5.384834259287838,8.464045663962684
SRUX,-61.39999999999998,10.653,34.227,-23.210,,-34.141965498144835,41.35446322949918,0.700,1.000,,0.000,2.447651936039926,1.7133563552279485,62.978418408822954
TANK,-61.43799999999999,10.395,34.542,-27.050,,-38.06466008716679,43.87313829668445,3.300,3.000,,0.000,8.077251388931757,7.34295580811978,90
KMN_,136.508,33.726,-20.914,-62.959,,-108.37568422281893,66.34177475015271,4.000,4.000,,0.000,9.790607744159706,9.790607744159706,90
KMS_,136.612,33.557,-21.861,-64.967,,-108.59777305027178,68.54643980543409,5.000,4.000,,0.000,12.238259680199631,9.790607744159704,90
KME_,137.117,33.885,-21.603,-65.045,,-108.37256106156462,68.53861418207987,5.000,5.000,,0.000,12.238259680199631,12.238259680199631,90
0.000,,23.521,-13.472,35.303,,110.88738590807121,37.78619579952446,0.270,-32.050,,0.280,78.44746280448733,0.6344296167230543,0.05578209660656546
0.000,,24.109,-11.778,34.839,,108.6788220727219,36.77604118172591,0.060,-33.728,,0.090,82.55440555683327,0.14626312553788273,0.0503666081900015
0.000,,24.119,-12.884,34.848,,110.29035770169457,37.15347305434581,0.690,-36.932,,0.520,90.4009482961138,1.4425160821844638,0.04201723852184783
